session,is_bot,prolific_id,id_in_session,idx,round_number,multiplier,disclose,contribution,rt1,rt2,reward,payoff,total,individual_share,opp_multiplier,opp_disclose,opp_p_disclose,opp_contribution,opp_payoff,total_contribution
05n6pzav,0,,46,45,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,47,46,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,48,47,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,49,48,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,50,49,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,51,50,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,52,51,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,53,52,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,54,53,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,55,54,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,56,55,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,57,56,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,58,57,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,59,58,1,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,60,59,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,609e5ee2411558f6ee4cc7d7,1,0,2,1.5,0,4,6539,4693,9.0,9.0,26.0,3.0,1.5,1,0.5,0,11.0,6.0
05n6pzav,0,5ff4cd8b8fd71dc5b3de5c02,2,1,2,1.5,0,5,9858,7298,15.0,15.0,33.0,10.0,1.5,1,0.5,8,10.0,19.5
05n6pzav,0,60f9ef0a97afea0f13bd809d,3,2,2,2.5,1,5,11960,13557,9.0,9.0,25.0,6.0,1.5,1,0.5,0,14.0,12.5
05n6pzav,0,5e62ca4538141f030869529f,4,3,2,2.5,0,10,13782,6157,25.0,25.0,45.0,25.0,2.5,0,0.5,10,25.0,50.0
05n6pzav,1,5ee8c311b90cb31db14a10b4,5,4,2,1.5,0,4,5103,7104,15.0,15.0,24.0,9.0,1.5,1,0.5,8,9.0,18.0
05n6pzav,0,612cb8236aa1cef2599e6f59,6,5,2,1.5,1,2,23834,27802,14.0,14.0,28.0,8.0,1.5,1,0.5,8,8.0,15.0
05n6pzav,0,60fd8c01d1183773522bfc3f,7,6,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,1,6133c695f3c1469136aad4ce,8,7,2,2.5,1,2,15593,21122,18.0,18.0,41.0,12.0,2.5,1,0.5,8,12.0,25.0
05n6pzav,0,614ee8ddba7641d7696ab82a,9,8,2,2.5,1,2,6919,8141,18.0,18.0,29.0,12.0,2.5,1,0.5,8,12.0,25.0
05n6pzav,0,60c1c8ade4bb1ec24514a4d5,10,9,2,1.5,1,8,6661,4619,16.0,16.0,29.0,16.0,2.5,1,0.5,8,16.0,32.0
05n6pzav,0,60a3a03bc01ba594c9cca88d,11,10,2,1.5,0,8,4403,4250,14.0,14.0,35.0,12.0,1.5,1,0.5,8,12.0,24.0
05n6pzav,0,613a469755c08ab3b9d682ad,12,11,2,1.5,0,10,5299,6181,14.0,14.0,26.0,14.0,1.5,1,0.5,8,14.0,27.0
05n6pzav,0,5ee83da8817af0000d47448f,13,12,2,1.5,0,10,2701,2648,18.0,18.0,32.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,1,,14,13,2,2.5,0,10,1123,4762,22.0,22.0,32.0,22.0,2.5,1,0.5,8,22.0,45.0
05n6pzav,0,60ccccf5a380248788242a16,15,14,2,2.5,1,6,4909,6486,22.0,22.0,41.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,5aecfb0d287a6800017af871,16,15,2,1.5,0,10,19119,6394,18.0,18.0,26.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,6030119a4403b3e1f92a756a,17,16,2,2.5,0,7,13415,11271,22.0,22.0,33.0,19.0,2.5,1,0.5,8,19.0,37.5
05n6pzav,0,605bb96c5facde74270615aa,18,17,2,2.5,0,4,7207,4136,24.0,24.0,48.0,18.0,2.5,0,0.5,10,18.0,35.0
05n6pzav,0,613a515fcb9dcdc6035dd024,19,18,2,1.5,1,8,23950,12454,6.0,6.0,25.0,6.0,1.5,0,0.5,0,16.0,12.0
05n6pzav,0,5f13bb62ed1d353d38bbb414,20,19,2,2.5,0,2,3408,2647,20.0,20.0,40.0,12.0,2.5,1,0.5,8,12.0,25.0
05n6pzav,0,5e74d896cd742b028fffbb32,21,20,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,60ecc313c2eeb77fe88d5b7e,22,21,2,1.5,0,10,10481,8318,18.0,18.0,36.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,606232f3f1bd7d23429aaf21,23,22,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,6166c3bf37325d7674746dcd,24,23,2,1.5,1,6,7769,8431,6.0,6.0,22.0,4.0,1.5,0,0.5,0,14.0,9.0
05n6pzav,0,61436549598e3a39b22614a5,25,24,2,2.5,0,5,8856,8711,21.0,21.0,38.0,16.0,2.5,1,0.5,8,16.0,32.5
05n6pzav,0,5f58c7ea83941b059cfb928c,26,25,2,1.5,1,4,14020,12236,17.0,17.0,25.0,13.0,2.5,1,0.5,8,13.0,26.0
05n6pzav,0,5fe65dfe2fcdc943f732a3dd,27,26,2,2.5,1,6,7702,14321,22.0,22.0,40.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,612fa292299eb78f1bc9a082,28,27,2,2.5,1,4,5375,5230,9.0,9.0,31.0,5.0,1.5,0,0.5,0,15.0,10.0
05n6pzav,0,602ac8d7775c5517029d126a,29,28,2,2.5,1,8,7436,22797,10.0,10.0,28.0,10.0,1.5,1,0.5,0,18.0,20.0
05n6pzav,0,,30,29,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,31,30,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,32,31,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,33,32,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,34,33,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,35,34,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,36,35,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,37,36,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,38,37,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,39,38,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,40,39,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,41,40,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,42,41,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,43,42,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,44,43,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,45,44,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,46,45,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,47,46,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,48,47,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,49,48,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,50,49,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,51,50,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,52,51,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,53,52,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,54,53,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,55,54,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,56,55,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,57,56,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,58,57,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,59,58,2,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,60,59,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,609e5ee2411558f6ee4cc7d7,1,0,3,1.5,0,0,4748,4093,10.0,10.0,36.0,0.0,1.5,0,0.5,0,10.0,0.0
05n6pzav,0,5ff4cd8b8fd71dc5b3de5c02,2,1,3,1.5,0,10,7114,2978,18.0,18.0,51.0,18.0,2.5,1,0.5,8,18.0,35.0
05n6pzav,0,60f9ef0a97afea0f13bd809d,3,2,3,2.5,1,6,4391,4489,16.0,16.0,41.0,14.0,1.5,1,0.5,8,14.0,27.0
05n6pzav,0,5e62ca4538141f030869529f,4,3,3,2.5,0,10,19822,3420,25.0,25.0,70.0,25.0,2.5,0,0.5,10,25.0,50.0
05n6pzav,1,5ee8c311b90cb31db14a10b4,5,4,3,1.5,0,4,3621,8068,19.0,19.0,43.0,13.0,2.5,1,0.5,8,13.0,26.0
05n6pzav,0,612cb8236aa1cef2599e6f59,6,5,3,1.5,0,2,18553,15293,20.0,20.0,48.0,12.0,2.5,1,0.5,8,12.0,23.0
05n6pzav,0,60fd8c01d1183773522bfc3f,7,6,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,1,6133c695f3c1469136aad4ce,8,7,3,2.5,0,2,58412,54901,23.0,23.0,64.0,15.0,2.5,0,0.5,10,15.0,30.0
05n6pzav,0,614ee8ddba7641d7696ab82a,9,8,3,2.5,1,3,5836,17600,19.0,19.0,48.0,14.0,2.5,1,0.5,8,14.0,27.5
05n6pzav,0,60c1c8ade4bb1ec24514a4d5,10,9,3,1.5,1,3,5547,6384,15.0,15.0,44.0,10.0,1.5,0,0.5,10,10.0,19.5
05n6pzav,0,60a3a03bc01ba594c9cca88d,11,10,3,1.5,0,8,4000,4433,16.0,16.0,51.0,14.0,1.5,0,0.5,10,14.0,27.0
05n6pzav,0,613a469755c08ab3b9d682ad,12,11,3,1.5,0,10,5798,3507,8.0,8.0,34.0,8.0,1.5,0,0.5,0,18.0,15.0
05n6pzav,0,5ee83da8817af0000d47448f,13,12,3,1.5,0,10,3898,3302,14.0,14.0,46.0,14.0,1.5,1,0.5,8,14.0,27.0
05n6pzav,1,,14,13,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,60ccccf5a380248788242a16,15,14,3,2.5,0,10,3459,2524,12.0,12.0,53.0,12.0,1.5,0,0.5,0,22.0,25.0
05n6pzav,0,5aecfb0d287a6800017af871,16,15,3,1.5,0,10,15465,3256,20.0,20.0,46.0,20.0,2.5,0,0.5,10,20.0,40.0
05n6pzav,0,6030119a4403b3e1f92a756a,17,16,3,2.5,1,6,10066,7612,17.0,17.0,50.0,15.0,1.5,0,0.5,10,15.0,30.0
05n6pzav,0,605bb96c5facde74270615aa,18,17,3,2.5,0,4,5269,13915,24.0,24.0,72.0,18.0,2.5,0,0.5,10,18.0,35.0
05n6pzav,0,613a515fcb9dcdc6035dd024,19,18,3,1.5,0,0,10310,7523,22.0,22.0,47.0,12.0,2.5,0,0.5,10,12.0,25.0
05n6pzav,0,5f13bb62ed1d353d38bbb414,20,19,3,2.5,1,3,4731,14354,21.0,21.0,61.0,16.0,2.5,0,0.5,10,16.0,32.5
05n6pzav,0,5e74d896cd742b028fffbb32,21,20,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,60ecc313c2eeb77fe88d5b7e,22,21,3,1.5,1,8,5533,17243,16.0,16.0,52.0,16.0,2.5,1,0.5,8,16.0,32.0
05n6pzav,0,606232f3f1bd7d23429aaf21,23,22,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,6166c3bf37325d7674746dcd,24,23,3,1.5,1,3,4299,4854,20.0,20.0,42.0,15.0,2.5,0,0.5,10,15.0,29.5
05n6pzav,0,61436549598e3a39b22614a5,25,24,3,2.5,0,2,7372,12542,23.0,23.0,61.0,15.0,2.5,0,0.5,10,15.0,30.0
05n6pzav,0,5f58c7ea83941b059cfb928c,26,25,3,1.5,1,2,14766,7404,20.0,20.0,45.0,14.0,2.5,0,0.5,10,14.0,28.0
05n6pzav,0,5fe65dfe2fcdc943f732a3dd,27,26,3,2.5,1,8,6198,6859,20.0,20.0,60.0,20.0,2.5,1,0.5,8,20.0,40.0
05n6pzav,0,612fa292299eb78f1bc9a082,28,27,3,2.5,0,5,5838,6091,21.0,21.0,52.0,16.0,2.5,1,0.5,8,16.0,32.5
05n6pzav,0,602ac8d7775c5517029d126a,29,28,3,2.5,0,0,13537,3951,22.0,22.0,50.0,12.0,2.5,0,0.5,10,12.0,25.0
05n6pzav,0,,30,29,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,31,30,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,32,31,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,33,32,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,34,33,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,35,34,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,36,35,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,37,36,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,38,37,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,39,38,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,40,39,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,41,40,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,42,41,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,43,42,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,44,43,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,45,44,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,46,45,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,47,46,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,48,47,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,49,48,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,50,49,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,51,50,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,52,51,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,53,52,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,54,53,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,55,54,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,56,55,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,57,56,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,58,57,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
05n6pzav,0,,59,58,3,1.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
